region,sic_2d,year,count_companies,count_patents,sum_rdex,sum_capex,mean_assets,sum_sales,sum_ebitda
North America,61,2007,6,53,0,5496.80998,700390.41,304676.4676,140249.0399
North America,61,2008,5,84,0,1333.327,444824.57,112800.9113,8801.0029
North America,61,2009,6,104,0,2203.417013,651221.08,223040.2131,-28140.63907
North America,61,2010,5,159,0,3589.99994,1548439.82,413720.99,248775.0901
North America,61,2011,7,161,0,5079.56,1094393.74,394587.4755,241419.9848
North America,61,2012,8,159,0.94218171,1777.8914773177,719285.58,277845.37243622,225583.83313225
North America,61,2013,7,138,0,2127.0039999997002,960998.93,266398.668,228754.9230001
North America,61,2014,7,98,0,5231.00119999993,1083930.9,344311.063,235038.7849997
North America,61,2015,7,45,0,1929.5116461595,815196.91,236306.0833655,186212.7582688
North America,61,2016,6,62,0,4911.99994,1269893.18,317940.00800000003,153923.99
North America,62,1987,1,1,12.793,9.4839993,70.89,122.741,28.313
North America,62,1989,1,1,16.548,7.3459997,75.75,149.14301,32.451
North America,62,1992,2,3,22.941,19.031001,55.48,214.9950001,34.95399999999999
North America,62,1993,3,3,21.115999,423.83099002,51011.99,16841.7630095,8892.317298
North America,62,1995,1,2,0,0.81700003,37.55,11.448,5.7690001
North America,62,1996,1,1,0,1.097,43.96,16.990999,9.9969997
North America,62,1997,1,1,0,4.4289999,127.87,226.66701,56.243
North America,62,1998,3,5,24.865999,1256.9009999,100146.41,36168.585985,21656.912002
North America,62,1999,4,6,52.4879978,1111.1499998,82299.85,36368.00306,18543.247979
North America,62,2000,8,18,114.72401,3132.4690034,111676.1,100936.074794,54388.957006
North America,62,2001,8,18,40.050999,3173.0219996,119026.93,89919.33698,50282.012025000004
North America,62,2002,6,18,88.79500200000001,2116.2980032,163786.72,62477.53409,32041.50001029
North America,62,2003,7,14,80.274,1389.8169998,151097.82,64432.73103,34134.383995
North America,62,2004,7,14,23.142,1270.8860004,178372.97,68841.42902,34821.402974
North America,62,2005,12,20,59.0819989,1758.4790076,79211.12,63182.82726,31586.2200209
North America,62,2006,11,28,46.34,2318.387999,93463.24,89625.08926,52582.147959
North America,62,2007,13,47,34.299999,6161.759004,317329.26,320942.202,212728.41595
North America,62,2008,13,68,52.962998999999996,4236.2839881,148115.34,139318.441274,79545.75887
North America,62,2009,20,97,96.09999400000001,5643.2039979,130141.07,191593.091435,60711.895435
North America,62,2010,22,181,141.642999,3732.3509923,138611.32,161199.370052,64244.742788
North America,62,2011,18,166,158.982002,3701.222002,131634.19,116802.02685,45261.844299
North America,62,2012,18,197,70.082998,3269.52999911,129937.44,113752.164174,40444.197361
North America,62,2013,19,220,71.817002,3104.19200241,138740.09,123522.158069,47406.785997
North America,62,2014,15,142,136.725,2694.85106017,152999.68,118967.47419,45038.901054
North America,62,2015,7,22,0,3806.917003,274011.03,94087.093,36885.617019
North America,62,2016,7,32,83.931,4857.327004,284273.5,93457.8757,39401.95599
North America,63,1985,1,4,0,0.32499999,36.52,23.025,2.8379998
North America,63,1986,1,1,0,0.99200004,57.33,33.281998,5.9790001
North America,63,1987,1,2,0,0.44400001,103.75,39.010998,7.7640004
North America,63,1988,1,3,0,2.766,147.27,69.482994,12.335999
North America,63,1989,2,4,0,45.5040009,5687.17,4149.623,16.497
North America,63,1990,1,1,0,10.618999,733.15,73.410004,15.282
North America,63,1991,2,3,0,21.947999998,5955.06,3192.2990001000003,390.69299001
North America,63,1992,2,2,0,2.6930001,7004.5,3500.5227999999997,508.465998
North America,63,1993,3,5,0,8.286000300000001,5907.97,4431.17712,688.2650110000001
North America,63,1994,3,8,0,192.4200001,12450.43,9927.52359,544.016997
North America,63,1995,3,10,0,21.9000008,15140.12,11256.87871,1374.800921
North America,63,1996,4,9,0,7.6860003,6724.8,5461.57015,1236.108041
North America,63,1997,3,7,1.8,10.89999969,808.12,770.61701,134.410002
North America,63,1998,4,7,0,307.9820094,60203.43,41688.84098,6821.1520997
North America,63,1999,3,11,0,124.026,61532.41,16522.40208,2071.759007
North America,63,2000,5,9,0,29.051998700000002,13027.97,15839.56801,2100.2602690000003
North America,63,2001,8,14,0,211.87401069999999,37788.52,43711.635395,2457.0289911
North America,63,2002,4,10,0,0.68099999,12352.81,13045.754968,1567.7773
North America,63,2003,7,13,0,6816.934000001,179755.34,157602.488019,29589.2869702
North America,63,2004,5,11,0,5836.0230008,167299.37,107750.0849,22721.29202
North America,63,2005,7,16,0,37.758001199999995,32816.78,39308.783996,4422.2187611
North America,63,2006,9,17,0,7366.3050024,181934.4,202779.94399,46878.67518
North America,63,2007,9,15,0,5952.1789998,188598.83,181844.864899,29873.2805501
North America,63,2008,7,18,0,5139.801,205474.75,47886.5453,-80263.719997
North America,63,2009,11,21,0,677.58098751,62802.13,151697.84459,8488.921080099999
North America,63,2010,12,38,0,8812.8630093,183041.57,301088.0649,32796.341629
North America,63,2011,13,64,0,7693.9759998,206232.39,347174.3279,35007.50441
North America,63,2012,13,81,0,1150.31898203,133544.5,282015.80645,37215.19145
North America,63,2013,13,99,0,1232.9530379999999,135018.08,282196.0065,37336.622529
North America,63,2014,13,107,0,2919.96101,200970.82,497361.73333,60697.890591
North America,63,2015,8,56,0,2871.3450969699998,130289.91,334413.50859,32922.48389999
North America,63,2016,8,69,0,2955.663014,67909.91,308513.50691,24573.9060802
North America,64,1990,1,1,0.62299997,0.048,7.17,1.064,-6.914
North America,64,1993,1,1,0,0,NaN,0,0
North America,64,1996,1,1,5.7789998,2.256,44.82,54.507,6.7750001
North America,64,1997,1,2,0,1.8280001,32.82,38.507,4.7539997
North America,64,1999,1,1,8.6960001,5.6020002,88.57,162.06999,5.4879999
North America,64,2000,1,1,0,5.4660001,52.85,63.98,7.9380002
North America,64,2002,1,1,0,19.796,979.01,791.56201,222.41501
North America,64,2003,1,1,0.132,0.034000002,9.11,5.6869998,-0.317
North America,64,2004,1,1,0,28.254999,1287.48,918.71301,258.90302
North America,64,2007,1,1,0,16.687,1214.85,981.95496,250.47
North America,64,2009,2,2,0,8.9790001,270.64,229.237,65.434998
North America,64,2011,2,2,0,20.611998999999997,453.22,414.952989,123.669001
North America,64,2013,3,4,31.525998,554.3020002,6550.29,14035.88299,3241.6099997
North America,64,2015,1,1,22.737,166.138,5615.93,2068.01,985.68298
North America,64,2016,1,1,27.4,156.5,4631.2,1995.2,1001.7
North America,65,1980,2,2,0.021,0.18000001,2.78,8.793999698,0.65299997
North America,65,1981,1,1,0,0.54000002,5.51,7.5269995,0.308
North America,65,1986,4,5,1.167000098,60.628999990000004,59.91,55.625001,27.066997993
North America,65,1987,1,1,0.35100001,0.17,7.02,8.1599998,0.59900004
North America,65,1989,1,1,0.26299998,0.104,7.46,10.703,1.5779999
North America,65,1990,2,3,12.157999,18.122001001,364.19,969.83805,84.85100201
North America,65,1991,2,2,0.096000001,0.361,8.66,16.871000199999997,0.91399999
North America,65,1992,1,1,2.454,7.3730001,232.25,572.37701,2.645
North America,65,1995,2,2,2.862,10.1429993,132.34,370.635001,19.2939999
North America,65,1997,2,2,0.148,0.065000001,12.44,1.863000001,-2.8369998999999995
North America,65,1998,1,1,15.389,3.4499998,36.59,10.575999,-12.797
North America,65,1999,3,4,26.6010003,99.9699948,1501.3,2385.4488959,75.3030028
North America,65,2000,5,7,0.19199999,27.836999000000002,99.24,628.7630299699999,50.0509998
North America,65,2001,3,4,2.8760002,0.6810000502,36.35,94.00900195999999,1.59900008
North America,65,2002,1,1,0,0,26.87,1.1,0.296
North America,65,2003,4,5,11.34600001,15.6339999999,204.49,485.786,40.05800001
North America,65,2004,2,5,11.434,5.7090002,312.01,385.473998,81.856004
North America,65,2005,3,4,10.089,12.009,220.96,363.33797899999996,92.21699878
North America,65,2006,1,5,0,0,26.05,0.099999994,-0.60999995
North America,65,2007,1,4,0,0,26.25,0.1,-0.458
North America,65,2008,5,10,3.9879999,112.3812118,770.32,3096.98153842,417.02098426
North America,65,2009,3,4,0,0.052660456,21.85,3.61005903,0.12074061000000003
North America,65,2010,4,8,2.42100015,23.57296804093,261.57,599.16459911,161.31749449
North America,65,2011,2,4,1.057,0.35800001,73.79,132.48799999,0.168999997
North America,65,2012,1,1,0,0,1.99,0.33700001,0.121
North America,65,2013,2,7,3.306,6.450999702,111.44,224.988,28.223000004000003
North America,65,2014,3,3,3.086,30.4010007,587.75,1311.2049000000002,229.93701001
North America,65,2015,1,2,0,0,2.19,0.68699998,0.301
North America,65,2016,4,4,1.249,242.984999997,2263.57,8107.80579899,901.1069599
North America,67,1980,2,2,0,13.637241,181.33,58.413391,21.195351
North America,67,1981,2,2,0.049,0,0.98,0.0040000002,-0.43499999999999994
North America,67,1982,1,1,0.003,0,0,0,-0.101
North America,67,1984,3,3,2.093999987,1.0529999890000001,2.61,1.04500002,-4.50200002
North America,67,1985,2,2,4.83800009,0.958,4.48,2.4770000999299997,-3.93099992
North America,67,1986,2,2,3.6189999999999998,0.460000019,4.7,6.5360003,-6.0899999000000005
North America,67,1987,4,4,8.56199999,1.000999998,14.06,4.68199997,-7.3590004
North America,67,1988,4,7,2.51500004,0.2470000014,1.21,2.089,-2.163999992
North America,67,1989,3,8,3.2190000899999998,0.7990000098,18.91,137.09001,-5.4299995999999995
North America,67,1990,2,6,0.88999999,0.0205850513,2.7,0,-2.9342968000000003
North America,67,1991,4,11,1.330632622,0.034517225400000004,13.31,6.040795362000001,1.4494634000000004
North America,67,1992,4,8,5.7740243,0.3676982015,3.46,12.043637679,-0.3284655999999996
North America,67,1993,6,25,24.77377656,4.57704819,27.11,109.2812885,-16.514350600000004
North America,67,1994,9,42,46.37469307,9.521674654,39.33,194.527578699,-11.720233700000001
North America,67,1995,11,43,51.64487363,16.914153028,63.98,364.613854299,8.081571859999999
North America,67,1996,10,59,70.82299901,11.558999899,47.51,193.0889991,-81.64100002
North America,67,1997,15,72,96.42747424,154.7660254592,179.21,1453.28831549,177.073188929
North America,67,1998,16,77,126.39801459,130.75134519899999,153.04,1355.70709586,197.027084394
North America,67,1999,20,104,150.5675026,216.873836108,294.05,2451.3295249820003,514.588616659
North America,67,2000,20,128,161.13392106,121.1348342316,414.56,2526.74227458,162.06463272
North America,67,2001,20,153,342.79841733,223.765319308,330.24,2270.15591001,297.78812689800003
North America,67,2002,16,165,351.39599589,48.230999931,1204.56,3245.7120867999997,-15.89999758
North America,67,2003,20,204,349.84629171,136.965061198,1359.59,5895.230420398,375.5721226
North America,67,2004,19,263,361.8671898,301.719039679,895.13,4392.002850020001,888.5315839
North America,67,2005,21,262,376.4622733,284.2510005297,1517.91,6431.991368,582.9361198
North America,67,2006,21,423,434.72952101,228.684248933,705.25,3974.1061893,786.2743592
North America,67,2007,16,346,374.8380051,570.24438242,995,6665.31279999,1414.63548293
North America,67,2008,16,293,444.941002,71.59453059,651.83,3010.842417,478.89819879
North America,67,2009,18,403,399.9002993,740.8223469011,2543.34,10600.99059,2000.1662603
North America,67,2010,18,426,464.1917513,370.46592679189996,847.43,6189.10269691,2230.97408898
North America,67,2011,21,447,595.06300111,319.96000030060003,975.85,7237.97008699,2187.7888981
North America,67,2012,21,628,594.6250312,1030.9690298891,2024.04,10897.88913003,4245.22498379
North America,67,2013,17,629,524.920001202,1280.485040851,2520.47,8068.7111480098,3667.8930608
North America,67,2014,24,720,555.2860024,1942.4690017709,2096.17,12985.27303582,5091.178087302
North America,67,2015,20,757,565.72499807,2294.2500591716002,2986.09,13441.2607912,5342.62208121
North America,67,2016,17,769,597.1149929,1283.9880004012,1434.99,7216.1178692,3046.304904898
North America,70,1993,2,3,0.61800003,1.033,114.88,69.556,17.037001
North America,70,1994,1,1,0.81399995,3.4609997,136.34,106.888,16.362
North America,70,1995,1,3,0.403,2.52,117.2,84.645996,17.828001
North America,70,1996,1,3,0.54300004,0.99599999,121.82,84.874001,17.375
North America,70,1997,1,7,0.077,0.80599999,113.35,60.245998,18.523001
North America,70,1998,1,5,0.063000001,1.8460001,126.11,58.518997,21.501001
North America,70,1999,1,1,0.094999999,1.775,133.73,59.702,22.334002
North America,70,2000,1,6,0.052000001,0.79799998,148,62.332001,22.814999
North America,70,2001,1,1,0.077,1.327,178.99,61.595997,21.027
North America,70,2002,2,2,0.058000002,28.845002,518.26,498.391002,139.318
North America,70,2004,1,2,0.069000006,1.3230001,212.72,59.060997,14.514
North America,70,2005,1,1,0.052999999,6.9559999,216.69,60.248001,13.583
North America,70,2006,1,3,0.052999999,14.217,223.6,64.868004,13.78
North America,70,2007,1,1,0.046,18.570999,272.07,72.036003,17.591999
North America,70,2008,1,3,0.058000002,15.868999,262.88,72.920998,15.643001
North America,70,2009,1,1,0.017999999,6.4910002,283.26,60.098,13.192
North America,70,2010,1,1,0.033,10.242,296.13,80.683998,19.296999
North America,70,2011,1,2,0.025999999,6.9679999,230.31,90.144997,21.614
North America,70,2012,1,1,0,437,6342,11814,1079
North America,70,2013,1,1,0.024,12.38,291.88,119.108,32.587997
North America,72,1980,1,2,0,30.385,368,795.72302,98.789001
North America,72,1981,2,2,0,35.828,262.89,1054.83796,128.623999
North America,72,1982,2,3,0,40.1049991,284.57,1093.06302,129.782001
North America,72,1983,1,2,0,4.6399999,152.44,220.31799,32.404999
North America,72,1984,2,2,0,44.125001,356.97,1319.50899,156.398
North America,72,1986,1,1,0,9.8800001,194.96,291.70398,39.893002
North America,72,1987,1,1,0,45.257999,760.32,1326.858,152.69499
North America,72,1989,1,1,0,66.490997,887.84,1539.511,175.63899
North America,72,1991,1,2,0,58.369999,1012,1601.715,155.424
North America,72,1992,1,2,0,43.456001,1042.41,1633.811,168.82201
North America,72,1993,1,1,0,35.513,1087.51,1804.8219,181.435
North America,72,1994,1,1,0,0,NaN,0,0
North America,72,1995,1,2,0,58.768002,1131.35,1970.6271,217.44699
North America,72,1996,2,2,8.6999998,65.53000099900001,549.92,2013.97699999,216.66499
North America,72,1997,2,3,8.6000004,49.26100001,554.47,2036.72699998,229.3280101
North America,72,1998,1,4,13.599999,82.034004,1010.68,2031.3099,218.41
North America,72,1999,1,1,8.4820004,72.284996,1695.79,2219.229,250.005
North America,72,2000,2,2,0,11.824,336.25,458.64603,31.650002
North America,72,2002,1,1,0,4.8889999,609.9,809.64398,301.59198
North America,72,2003,1,1,0,5.0290003,769.69,943.93201,320.901
North America,72,2005,1,1,0,14.634001,835.49,1151.2511,360.90601
North America,72,2006,2,3,0,167.61399980000002,3786.92,4115.104901,816.5060299
North America,72,2007,1,1,0,105.91,5623.42,4403.877,938.75104
North America,72,2008,2,4,0,43.338001,1079.96,2564.707,614.29299
North America,72,2009,3,4,0,126.193999,2391,6209.2101299999995,1538.87601
North America,72,2010,2,3,0,79.66900100000001,3010.91,4607.88814,1022.9080289999999
North America,72,2012,2,5,0,147.265007,2705.76,3775.88011,959.06897
North America,72,2013,2,4,0,187.668001,3051.23,4748.4179,1449.3999999999999
North America,72,2014,1,2,0,123.158,4515.42,3078.658,950.534
North America,73,1980,9,529,1880.9399999,7411.30898,4276.71,32866.736908,9654.714809899999
North America,73,1981,11,659,2058.229010001,7809.073987599,3447.11,36520.565888000005,10603.8158278
North America,73,1982,10,598,2585.5730009,7713.32001795,4064.82,42774.2029189,12955.1179328
North America,73,1983,9,663,3076.12700102,5883.513009987,5043.84,48798.75508779,14751.26500089
North America,73,1984,17,806,3835.51901289,6488.69795817,3076.77,57048.599123980006,16337.401021742
North America,73,1985,24,771,4226.26018817,8008.0399462229,2707.41,65348.834309449405,16738.998014346
North America,73,1986,20,770,4834.14520932,5666.42899449,4041.71,66460.8588981,12803.179960989999
North America,73,1987,25,804,5120.55578924,5608.68237638,3334.69,72064.97443112,14495.13316652
North America,73,1988,21,740,5734.17666234,6680.6374478,4346.02,78448.8627322,15870.01369982
North America,73,1989,23,882,6969.67298686,7742.707963031,4643.8,83598.97909,16258.791028694
North America,73,1990,23,840,6879.147885741,7849.2781503891,4752.46,93432.57579232,18474.43471747
North America,73,1991,23,925,6321.04500055,7266.5480106991,5065.42,80613.6463196,11757.5270206
North America,73,1992,36,1120,6595.441793219,6354.154911634,3517.88,91479.11540719,17931.223922512
North America,73,1993,39,1392,6233.5139639,5252.9180316,3545.89,95825.300821,12457.387952
North America,73,1994,62,1692,6615.963951968,6238.7973997241,2234.5,109339.23913222,16995.559978986
North America,73,1995,70,1815,11913.292257503,9775.664353088,2252.48,147749.2126745,25690.667564881
North America,73,1996,82,2814,10637.782698978,10745.147558302,2214.15,155700.37285597,26339.513265373
North America,73,1997,92,3341,14847.67111798,12246.616698362,2081.49,183167.84435782,32359.50970663
North America,73,1998,141,5248,18843.21634305,13083.0481369646,1631.47,209980.4321634868,42128.22180053
North America,73,1999,141,5817,20268.72712091,12597.215089875,1946.71,228188.49184174,50521.99960059
North America,73,2000,173,6128,22060.017839604,15596.89289977,2065.29,260132.00760591,45727.424671957
North America,73,2001,193,6450,23330.29158585,15401.0226976776,1875.12,246773.53626208,34651.775606819
North America,73,2002,180,6254,21272.03121886,11080.3357500076,1957.4,239841.528814049,40927.484101089
North America,73,2003,176,6399,21456.56873682,10032.361895677,2174.22,244578.111109381,50766.56412199
North America,73,2004,183,6522,25473.251131483,10953.318517803,2389.06,280991.1874073,56363.411586576
North America,73,2005,171,6109,25652.67553275,11445.7969066567,2669.21,297363.27573869,68984.52296823
North America,73,2006,168,8420,29262.42356263,15263.404026699,2990.68,330846.6137865,74975.463516332
North America,73,2007,160,7185,31291.21500643,17493.931214187,3628.35,367637.34963571,88657.97603153
North America,73,2008,150,8590,34680.21912275,17938.78820203,3812.29,391387.06057972,103548.07572418
North America,73,2009,155,10760,34937.156528641,14558.7709161421,4079.27,381118.317831479,103627.153899007
North America,73,2010,169,13603,38217.530047139,18667.391063182,4102.17,411216.684521351,118058.67657595
North America,73,2011,174,13508,42059.079061904,19263.4332304804,4532.81,469533.8389742898,131933.9689687894
North America,73,2012,185,15825,47329.293718641,19968.11620240653,4453.02,481033.624410483,134292.6392776
North America,73,2013,207,17805,52349.816568962,26852.8819199477,4461.41,517627.570148623,139430.583170646
North America,73,2014,193,20150,57377.346604582,33931.4747805818,5412.02,533617.9643524342,145699.79284422
North America,73,2015,181,19269,63761.27153106,34340.6890288707,6076.69,549953.152285802,148539.803674994
North America,73,2016,177,19784,69984.4964045,38216.5924996027,7107.13,592677.6556683,155554.490014554
North America,75,1990,1,1,0,288.974,1821.72,986.13007,191.88901
North America,75,1994,1,1,1.309,69.349998,418.21,96.394997,27.051001
North America,75,1995,2,5,0.033,409.95201,1642.63,1399.18,273.80998
North America,75,1997,2,4,0.096999995,406.966,1646.51,1565.959,299.78201
North America,75,2000,1,2,0,246,15072,4659,1878
North America,75,2003,1,1,0,725.13,5278.6,4802.2939,905.05597
North America,75,2004,1,1,0,3354,42555,19665,6101
North America,75,2010,1,2,0,1070.092,6652.37,5136.4351,1121.396
North America,75,2011,2,2,0,9740.1559001,8965.3,9028.04189,3333.826099
North America,76,1989,1,4,0,3.125,22.46,31.551998,4.1830001
North America,76,1990,1,1,0,7.1939998,28.85,42.376999,6.1059999
North America,76,1991,1,2,0,9.9569998,64.09,88.341003,7.303
North America,76,1992,1,4,0,5.9949999,85,148.019,12.15
North America,76,1993,1,2,0,4.8639998,93.29,162.021,9.868
North America,76,1994,1,1,0,5.1940002,98.32,181.08699,9.2530003
North America,76,1995,1,5,0,6.1799998,112.25,279.56601,13.280999
North America,76,1996,1,5,0,2.027,80.31,142.386,3.6449997
North America,76,1997,1,2,0.69099998,0.0060000001,3.29,5.2989998,-0.93099999
North America,76,1998,2,3,0.124,59.156999,575.15,2002.4420999,57.759000900000004
North America,76,1999,1,1,0,0,NaN,0,0
North America,76,2000,1,1,0.024,0.11300001,1.55,4.2670002,-0.018000001
North America,76,2001,1,1,0.012,0.12,1.72,5.9669995,0.10299999
North America,76,2002,1,1,0.0099999998,0.17900001,1.59,6.4910002,-0.096000001
North America,78,1981,1,1,0,3.632,32.84,28.882,5.96
North America,78,1990,1,1,0.079999998,0.02,0.57,1.2850001,-0.223
North America,78,1991,1,1,0,4.7519999,39.21,45.998001,10.182
North America,78,1994,1,1,2.2880001,0.58899999,1.9,5.5899997,-2.4630001
North America,78,1995,1,1,4.0650001,0.96799999,153.01,12.113,1.498
North America,78,1996,1,1,0,67.300003,548.1,677.5,75.5
North America,78,1997,1,1,0,1.0090001,1.49,1.346,-2.9170001
North America,78,1998,3,7,4.62800003,170.477999,289.94,700.67999,81.428998000000007
North America,78,1999,1,1,6.2809997,72.221001,374.9,121.03699,111.083
North America,78,2000,1,2,5.5620003,83.794998,479.78,172.267,160.65199
North America,78,2001,1,4,6.3410001,49.766998,523.29,70.223,60.353001
North America,78,2002,1,4,8.4969997,13.906,732.07,201.724,188.243
North America,78,2003,2,4,37.174002,69.8549969,588.48,534.74103,299.838987
North America,78,2004,1,4,17.371,18.383999,1275.04,273.47198,245.04201
North America,78,2005,2,3,46.486999999999995,155.087,926.71,971.32901,373.55600000000004
North America,78,2006,2,2,48.379002,200.38401,944.62,1391.50204,224.2319897
North America,78,2007,2,3,0,11.09599999,684.74,788.89004,289.2980302
North America,78,2008,1,2,89.873001,43.790001,617.95,1371.161,154.133
North America,78,2009,2,6,117.2869999,120.326,1037.17,2395.44802,436.01901
North America,78,2010,2,4,166.5119901,84.470001,1368.97,2947.41602,517.34401
North America,78,2011,2,6,261.8969901,92.92100099999999,2424.05,3910.59991,563.6730299999999
North America,78,2012,2,8,333.89899979999996,103.040993,2956.39,4359.12398,138.987
North America,78,2013,3,15,382.1159799,102.32699980000001,3512.81,7711.73185,658.01401
North America,78,2014,2,16,477.53801,104.084,4512.68,6189.27935,175.34799000000004
North America,78,2015,2,37,655.4430196999999,113.977001,6086.42,7695.37424,493.69100000000003
North America,78,2016,2,24,889.816019,161.825997,7343.02,9360.4239,467.724981
North America,79,1993,2,4,0,49.075001,218.05,109.98199,27.605999
North America,79,1994,1,3,0,0,NaN,0,0
North America,79,1995,3,9,0,231.116988,981.64,1590.23399,335.785002
North America,79,1996,2,7,1.312,19.6129999,859.9,566.534,61.708003999999995
North America,79,1997,1,7,0.92199999,56.702999,1832.05,713.66797,185.37199
North America,79,1998,4,6,2.0429999,89.137999,1123.79,1945.14098,452.08101999999997
North America,79,1999,2,5,19.06199901,65.932002,1167.04,981.6830100000001,221.378
North America,79,2000,7,8,16.528,935.854039961,2663.65,8754.275881,2228.564039102
North America,79,2001,2,2,0,1050.01702,1605.41,1625.966,437.57401
North America,79,2002,1,1,0,74.672997,1210.68,834.27399,186.979
North America,79,2003,2,2,0,57.739998,829.67,1188.802,309.1169999
North America,79,2004,5,7,11.750001000000001,1899.42102,4654.36,10589.39919,2874.09188
North America,79,2005,3,3,1.579,10.3100001,91.77,182.53099890000001,28.2689991
North America,79,2006,2,2,10.1670003,756.15104,1864.93,1358.393899,452.95597
North America,79,2007,3,3,0,2920.2719001699998,7679.65,7738.656201,1993.373899
North America,79,2009,3,3,0,541.3560200000001,2595.02,3153.621799,657.7069997
North America,79,2010,2,2,0,444.52799999999996,17631.1,13003.2978,2805.7059
North America,79,2011,2,2,0,467.34602,17707.55,14104.292000000001,3261.6940999999997
North America,79,2012,3,4,1.74,633.88201999,11496.03,11074.495199989999,2156.39198
North America,79,2013,5,6,0,1513.11497997,8899.85,23575.775099,4352.3798001
North America,79,2014,4,5,0.889,1139.96600999,8348.18,14039.3731,2867.818009
North America,79,2015,3,8,0,1795.017,9877.76,20334.1164,4721.385020000001
North America,79,2016,6,18,39,1987.96100097,7772.86,25628.623569,5607.15579
North America,80,1981,1,2,0.43000001,0.083999999,1.46,0.63999999,-1.001
North America,80,1982,1,1,0.046999998,0.31799999,1.36,0.222,-0.96100003
North America,80,1987,2,4,7.4739998,4.687,55.29,50.6279973,4.2479999500000005
North America,80,1988,2,8,9.6039996,4.9819999,56.9,68.0529988,4.56600042
North America,80,1989,2,8,10.9959998,4.5060003,60.39,58.001001,-9.824999799999999
North America,80,1990,4,7,7.25799991,8.635999299800002,37.91,60.2460017,5.92700023
North America,80,1991,5,13,8.1309997,10.44100023,27.76,90.0899979,7.662000099999999
North America,80,1992,4,4,5.66599986,3.951,36.21,54.883001,2.9080000999999998
North America,80,1993,4,5,3.2559999029999998,3.348000104,21.85,71.29400297,3.63200026
North America,80,1994,6,12,10.00000012,12.55400058,34.39,118.69300319,-4.1899992
North America,80,1995,4,5,7.73399999,5.75600001,25.25,54.2170021,-3.0229997000000006
North America,80,1996,7,20,20.2059998,67.972997803,206.81,1039.6689591,92.6389991
North America,80,1997,8,26,28.2820007,16.97399992,41.84,208.06999643999998,-63.5670004
North America,80,1998,9,19,27.6360002,24.371999778,81.26,669.04701401,34.745999
North America,80,1999,14,42,39.612999698,98.45999865,121.7,1902.42191031,178.02299889
North America,80,2000,15,47,86.91600051,207.82399983000002,262.09,4809.371911981,417.41901120999995
North America,80,2001,16,62,145.065000799,203.080010592,250.79,4231.6000024,395.70900429899996
North America,80,2002,15,72,127.73200211,195.99500031099998,287.14,4659.121793872,671.33696833
North America,80,2003,13,66,51.74699939,193.61100939099998,401.47,5131.6520002,914.6390309000001
North America,80,2004,12,45,40.1050002,370.74800010300004,795.5,9227.99960103,1535.4339916
North America,80,2005,10,35,26.095,367.6,791.56,9202.7608887,1561.9639095999999
North America,80,2006,13,39,47.3029997,324.34900622,756.24,10262.6500855,1672.80399869
North America,80,2007,15,46,53.4309996,291.35700293,701.65,7761.84469801,1334.48799938
North America,80,2008,9,38,59.5799999,252.452999949,1089.17,8344.753772,1496.4509052
North America,80,2009,15,38,76.4070021,229.7950093689,745.18,10296.85858009,1718.4060033100002
North America,80,2010,15,53,87.7529993,266.96800968,758.4,9279.19428121,1690.6469014000002
North America,80,2011,14,64,100.12299874,336.978009991,1154.75,13543.30600411,2763.71999869
North America,80,2012,10,59,83.92400062,267.37798920020003,1087.89,8574.11153899,1549.7400054999998
North America,80,2013,14,89,157.47099829,495.72301085,1501.23,15830.1757821,2991.1020002
North America,80,2014,12,70,159.1949981,575.2789996,1698.16,15229.13009999,2558.3000012
North America,80,2015,14,60,198.1699993,590.60399929,2057.35,18491.0656099,3176.5650047
North America,80,2016,12,59,174.288991,659.89599105,2406.59,20318.210374000002,3482.0769941999997
North America,81,2007,1,1,0,11.091001,453.92,394.64499,58.931999
North America,81,2013,1,1,0,2.816,320.3,278.43201,24.927999
North America,82,1998,1,1,0,39.238998,597.28,546.612,111.42101
North America,82,1999,1,1,0,22.996,623.3,554.92303,86.987999
North America,82,2000,1,1,0,24.523001,592.48,585.19904,61.688
North America,82,2001,1,2,3.6999998,27.027,535.07,525.33301,38.586002
North America,82,2002,1,1,0,152.99199,3583.89,2584.2029000000002,550.15302
North America,82,2004,1,1,0,100.779,1530.71,648.01898,125.992
North America,82,2006,1,3,0,9.8850002,137.2,154.049,5.8870001
North America,82,2007,1,1,8.6110001,5.3659997,61.21,140.556,11.722
North America,82,2008,2,2,0,8.7950002,154.13,449.17101,46.539
North America,82,2010,1,1,9.5760002,10.357,307.88,384.47,55.766998
North America,82,2011,1,1,16.347,29.563,582.1,522.43402,68.714005
North America,82,2012,1,1,0,0,NaN,0,0
North America,82,2014,3,6,14.219999,119.4999997,1454.23,4582.43606,755.712001
North America,82,2015,5,8,0,294.63199280000003,2170.72,7368.054873,886.2960309
North America,82,2016,5,14,0,381.73099712,2779.15,9400.077688,1323.2580086
North America,86,2001,1,1,17.198999,3.6659999,58.13,65.362999,-14.162001
North America,87,1980,4,17,0.071000002,39.6090012,107.93,455.702001,69.86800000000001
North America,87,1981,4,16,0.02,43.987999918,113.35,496.32802101,66.891998
North America,87,1982,5,16,1.0999999900000001,40.181000943,114.18,542.9789909899999,71.96799885
North America,87,1983,4,14,0,40.558000299999996,192.91,535.947001,61.8070011
